system:index,area_sq_km,latitude,longitude,near_healthy_bed,priority_score,priority_tier,recommended_action,region_id,region_name,state,status,status_label,.geo
-45250+13686,0.0,36.88437640820368,-121.94495234637832,1,1.0,monitor,urchin_removal_then_replant,monterey_bay,"Monterey Bay, CA",CA,0,barren,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-121.94629981922505,36.883028935379315],[-121.94360487337269,36.883028935379315],[-121.94360487337269,36.88572388123168],[-121.94629981922505,36.88572388123168],[-121.94629981922505,36.883028935379315]]]}"
-45250+13695,0.0,36.90863092085241,-121.94495234635919,1,1.0,monitor,urchin_removal_then_replant,monterey_bay,"Monterey Bay, CA",CA,0,barren,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-121.94629981922505,36.90728344805054],[-121.94360487337269,36.90728344805054],[-121.94360487337269,36.909978393902904],[-121.94629981922505,36.909978393902904],[-121.94629981922505,36.90728344805054]]]}"
-45251+13675,0.0,36.85473200342733,-121.94764729215265,1,1.0,monitor,urchin_removal_then_replant,monterey_bay,"Monterey Bay, CA",CA,0,barren,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-121.9489947650774,36.85338453100337],[-121.94629981922505,36.85338453100337],[-121.94629981922505,36.85607947685573],[-121.9489947650774,36.85607947685573],[-121.9489947650774,36.85338453100337]]]}"
-45251+13678,0.0,36.86281684120733,-121.94764729210569,1,1.0,monitor,no_action,monterey_bay,"Monterey Bay, CA",CA,2,healthy,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-121.9489947650774,36.86146936856045],[-121.94629981922505,36.86146936856045],[-121.94629981922505,36.864164314412804],[-121.9489947650774,36.864164314412804],[-121.9489947650774,36.86146936856045]]]}"
-45251+13703,0.0,36.930190548450675,-121.95034223798982,1,1.0,monitor,no_action,monterey_bay,"Monterey Bay, CA",CA,2,healthy,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-121.95438465678212,36.92884301486941],[-121.94629981922505,36.92884301486941],[-121.94629981922505,36.93153796072177],[-121.95438465678212,36.93153796072177],[-121.95438465678212,36.92884301486941]]]}"
-45252+13651,0.0,36.79005330323164,-121.95034223803508,1,1.0,monitor,no_action,monterey_bay,"Monterey Bay, CA",CA,2,healthy,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-121.95168971092977,36.78870583054677],[-121.9489947650774,36.78870583054677],[-121.9489947650774,36.79140077639912],[-121.95168971092977,36.79140077639912],[-121.95168971092977,36.78870583054677]]]}"
-45252+13681,0.0,36.87090167873797,-121.95034223800565,1,1.0,monitor,urchin_removal_then_replant,monterey_bay,"Monterey Bay, CA",CA,0,barren,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-121.95168971092977,36.86955420611752],[-121.9489947650774,36.86955420611752],[-121.9489947650774,36.87224915196988],[-121.95168971092977,36.87224915196988],[-121.95168971092977,36.86955420611752]]]}"
-45252+13686,0.0,36.883028911310355,-121.95034223792216,1,1.0,monitor,urchin_removal_then_replant,monterey_bay,"Monterey Bay, CA",CA,0,barren,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-121.95168971092977,36.88033398952696],[-121.9489947650774,36.88033398952696],[-121.9489947650774,36.88572388123168],[-121.95168971092977,36.88572388123168],[-121.95168971092977,36.88033398952696]]]}"
-45252+13692,0.0,36.9005460831696,-121.95034223798088,1,1.0,monitor,urchin_removal_then_replant,monterey_bay,"Monterey Bay, CA",CA,0,barren,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-121.95168971092977,36.899198610493464],[-121.9489947650774,36.899198610493464],[-121.9489947650774,36.901893556345826],[-121.95168971092977,36.901893556345826],[-121.95168971092977,36.899198610493464]]]}"
-45252+13696,0.0,36.91132588922758,-121.95168971089609,1,1.0,monitor,urchin_removal_then_replant,monterey_bay,"Monterey Bay, CA",CA,0,barren,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-121.95438465678212,36.909978393902904],[-121.9489947650774,36.909978393902904],[-121.9489947650774,36.91267333975526],[-121.95438465678212,36.91267333975526],[-121.95438465678212,36.909978393902904]]]}"
-45252+13706,0.0,36.938275325040394,-121.95034223795895,1,1.0,monitor,no_action,monterey_bay,"Monterey Bay, CA",CA,2,healthy,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-121.95168971092977,36.936927852426486],[-121.9489947650774,36.936927852426486],[-121.9489947650774,36.93962279827885],[-121.95168971092977,36.93962279827885],[-121.95168971092977,36.936927852426486]]]}"
-45253+13652,0.0,36.792748249023404,-121.95303718382641,1,1.0,monitor,no_action,monterey_bay,"Monterey Bay, CA",CA,2,healthy,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-121.95438465678212,36.79140077639912],[-121.95168971092977,36.79140077639912],[-121.95168971092977,36.794095722251484],[-121.95438465678212,36.794095722251484],[-121.95438465678212,36.79140077639912]]]}"
-45253+13654,0.0,36.798138140760464,-121.95303718394634,1,1.0,monitor,no_action,monterey_bay,"Monterey Bay, CA",CA,2,healthy,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-121.95438465678212,36.79679066810384],[-121.95168971092977,36.79679066810384],[-121.95168971092977,36.7994856139562],[-121.95438465678212,36.7994856139562],[-121.95438465678212,36.79679066810384]]]}"
-45253+13656,0.0,36.803528032308186,-121.95303718384453,1,1.0,monitor,no_action,monterey_bay,"Monterey Bay, CA",CA,2,healthy,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-121.95438465678212,36.802180559808555],[-121.95168971092977,36.802180559808555],[-121.95168971092977,36.80487550566092],[-121.95438465678212,36.80487550566092],[-121.95438465678212,36.802180559808555]]]}"
-45253+13664,0.0,36.825087599294214,-121.95303718385878,1,1.0,monitor,no_action,monterey_bay,"Monterey Bay, CA",CA,2,healthy,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-121.95438465678212,36.82374012662743],[-121.95168971092977,36.82374012662743],[-121.95168971092977,36.82643507247978],[-121.95438465678212,36.82643507247978],[-121.95438465678212,36.82374012662743]]]}"
-45253+13675,0.0,36.85293536714024,-121.95393551853012,1,1.0,monitor,urchin_removal_then_replant,monterey_bay,"Monterey Bay, CA",CA,0,barren,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-121.95438465678212,36.85607947685573],[-121.95438465678212,36.85338453100337],[-121.95707960263448,36.85338453100337],[-121.95707960263448,36.85068958515101],[-121.95168971092977,36.85068958515101],[-121.95168971092977,36.85607947685573],[-121.95438465678212,36.85607947685573]]]}"
-45253+13693,0.0,36.90324102883035,-121.95303718385277,1,1.0,monitor,urchin_removal_then_replant,monterey_bay,"Monterey Bay, CA",CA,0,barren,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-121.95438465678212,36.901893556345826],[-121.95168971092977,36.901893556345826],[-121.95168971092977,36.90458850219818],[-121.95438465678212,36.90458850219818],[-121.95438465678212,36.901893556345826]]]}"
-45253+13710,0.0,36.9470339192202,-121.9530371838485,1,1.0,monitor,no_action,monterey_bay,"Monterey Bay, CA",CA,2,healthy,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-121.95438465678212,36.95040258168828],[-121.95438465678212,36.94770763583592],[-121.95707960263448,36.94770763583592],[-121.95707960263448,36.945012689983564],[-121.9489947650774,36.945012689983564],[-121.9489947650774,36.94770763583592],[-121.95168971092977,36.94770763583592],[-121.95168971092977,36.95040258168828],[-121.95438465678212,36.95040258168828]]]}"
